PersonnelNumber,YearsExperience,Skill Id,Index,Rating,Area,Area id
E00321,8,50,10,3,AppDev,1
E00321,1,56,11,2,AppDev,1
E00321,0,98,12,1,AppDev,1
E00321,0.5,134,13,2,AppDev,1
E00321,1,142,14,2,AppDev,1
E00321,1,143,15,3,AppDev,1
E00321,3,145,16,3,AppDev,1
E00321,9,146,17,3,AppDev,1
E00321,12,151,18,3,AppDev,1
E00321,12,154,19,3,AppDev,1
E00321,8,156,20,3,AppDev,1
E00321,1,169,21,2,AppDev,1
E00321,7,183,22,3,AppDev,1
E00321,1,184,23,3,AppDev,1
E00321,0.2,249,24,1,AppDev,1
E00321,1,254,25,1,AppDev,1
E00321,1,304,26,1,AppDev,1
E00321,14,337,27,4,AppDev,1
E00321,9,338,28,4,AppDev,1
E00321,14,339,29,4,AppDev,1
E00321,2,340,30,3,AppDev,1
E00321,1,343,31,3,AppDev,1
E00321,11,344,32,4,AppDev,1
E00321,8,345,33,3,AppDev,1
E00321,7,378,34,3,AppDev,1
E00321,8,447,35,3,AppDev,1
E00321,1,472,36,2,AppDev,1
E00321,0.3,569,37,2,AppDev,1
E00321,1,572,38,2,AppDev,1
E00321,0.3,657,39,1,AppDev,1
E00321,1,672,40,2,AppDev,1
E00321,0.3,680,41,1,AppDev,1
E00321,0.1,696,42,1,AppDev,1
E00321,0.1,751,43,1,AppDev,1
E00323,2,15,1,2,AppDev,1
E00323,10,17,2,3,AppDev,1
E00323,2,18,3,2,AppDev,1
E00323,4,25,4,3,AppDev,1
E00323,4,28,5,3,AppDev,1
E00323,6,30,6,2,AppDev,1
E00323,5,45,7,3,AppDev,1
E00323,10,47,8,3,AppDev,1
E00323,6,50,9,3,AppDev,1
E00323,4,56,10,3,AppDev,1
E00323,10,70,11,4,AppDev,1
E00323,3,130,12,3,AppDev,1
E00323,2,143,13,3,AppDev,1
E00323,3,145,14,2,AppDev,1
E00323,10,146,15,2,AppDev,1
E00323,10,151,16,3,AppDev,1
E00323,4,156,17,3,AppDev,1
E00323,3,159,18,3,AppDev,1
E00323,3,169,19,3,AppDev,1
E00323,6,183,20,3,AppDev,1
E00323,3,189,21,2,AppDev,1
E00323,12,253,22,4,AppDev,1
E00323,12,254,23,4,AppDev,1
E00323,2,263,24,3,AppDev,1
E00323,2,264,25,3,AppDev,1
E00323,2,265,26,3,AppDev,1
E00323,2,269,27,3,AppDev,1
E00323,2,271,28,2,AppDev,1
E00323,2,352,29,3,AppDev,1
E00323,10,378,30,3,AppDev,1
E00323,2,380,31,2,AppDev,1
E00323,5,413,32,3,AppDev,1
E00323,15,420,33,3,AppDev,1
E00323,10,423,34,3,AppDev,1
E00323,5,425,35,3,AppDev,1
E00323,4,431,36,2,AppDev,1
E00323,6,432,37,2,AppDev,1
E00323,8,433,38,3,AppDev,1
E00323,5,447,39,4,AppDev,1
E00323,1,478,40,2,AppDev,1
E00323,1,479,41,2,AppDev,1
E00323,3,483,42,3,AppDev,1
E00323,8,471,43,4,AppDev,1
E00323,5,472,44,4,AppDev,1
E00323,10,475,45,4,AppDev,1
E00323,3,488,46,4,AppDev,1
E00323,0.5,493,47,3,AppDev,1
E00323,1,495,48,3,AppDev,1
E00323,1,496,49,3,AppDev,1
E00323,2,497,50,3,AppDev,1
E00323,2,525,51,4,AppDev,1
E00323,8,530,52,3,AppDev,1
E00323,8,532,53,3,AppDev,1
E00323,5,535,54,4,AppDev,1
E00323,2,537,55,3,AppDev,1
E00323,10,538,56,3,AppDev,1
E00323,1,541,57,2,AppDev,1
E00323,2,542,58,3,AppDev,1
E00323,8,571,59,3,AppDev,1
E00323,4,572,60,3,AppDev,1
E00323,3,581,61,3,AppDev,1
E00323,2,589,62,3,AppDev,1
E00325,2,14,1,3,AppDev,1
E00325,0,15,2,1,AppDev,1
E00325,3,17,3,3,AppDev,1
E00325,0.5,18,4,3,AppDev,1
E00325,1,21,5,2,AppDev,1
E00325,0.5,22,6,2,AppDev,1
E00325,8,25,7,3,AppDev,1
E00325,3,26,8,3,AppDev,1
E00325,1,28,9,2,AppDev,1
E00325,14,29,10,3,AppDev,1
E00325,0.3,42,11,3,AppDev,1
E00325,5,46,12,3,AppDev,1
E00325,14,47,13,3,AppDev,1
E00325,0.1,48,14,1,AppDev,1
E00325,2,49,15,2,AppDev,1
E00325,5,50,16,3,AppDev,1
E00325,1,56,17,2,AppDev,1
E00325,0,59,18,1,AppDev,1
E00325,2,125,19,2,AppDev,1
E00325,5,127,20,2,AppDev,1
E00325,0.1,134,21,2,AppDev,1
E00325,0.5,145,22,2,AppDev,1
E00325,5,146,23,3,AppDev,1
E00325,20,151,24,3,AppDev,1
E00325,5,156,25,3,AppDev,1
E00325,0.3,159,26,2,AppDev,1
E00325,1,189,27,2,AppDev,1
E00325,0.5,263,28,1,AppDev,1
E00325,0.1,264,29,1,AppDev,1
E00325,0.5,269,30,1,AppDev,1
E00325,0.1,270,31,1,AppDev,1
E00325,0.5,271,32,1,AppDev,1
E00325,0.3,272,33,1,AppDev,1
E00325,0.3,301,34,1,AppDev,1
E00325,0.3,303,35,1,AppDev,1
E00325,0.3,304,36,1,AppDev,1
E00325,1.5,337,37,2,AppDev,1
E00325,0.5,338,38,3,AppDev,1
E00325,8,339,39,3,AppDev,1
E00325,2,340,40,2,AppDev,1
E00325,2,341,41,2,AppDev,1
E00325,1,342,42,3,AppDev,1
E00325,2,343,43,2,AppDev,1
E00325,1.5,344,44,2,AppDev,1
E00325,8,345,45,3,AppDev,1
E00325,0.1,332,46,1,AppDev,1
E00325,0.1,352,47,1,AppDev,1
E00325,0.4,356,48,1,AppDev,1
E00325,0.2,358,49,2,AppDev,1
E00325,0.1,370,50,1,AppDev,1
E00325,0.1,374,51,1,AppDev,1
E00325,1,375,52,2,AppDev,1
E00325,0.2,376,53,2,AppDev,1
E00325,2,378,54,2,AppDev,1
E00325,1,380,55,2,AppDev,1
E00325,10,388,56,2,AppDev,1
E00325,10,390,57,3,AppDev,1
E00325,0.1,419,58,1,AppDev,1
E00325,12,420,59,3,AppDev,1
E00325,11,421,60,3,AppDev,1
E00325,1,422,61,3,AppDev,1
E00325,16,423,62,3,AppDev,1
E00325,0.1,427,63,2,AppDev,1
E00325,2,431,64,3,AppDev,1
E00325,0.1,432,65,2,AppDev,1
E00325,12,433,66,3,AppDev,1
E00325,11,442,67,3,AppDev,1
E00325,2,444,68,2,AppDev,1
E00325,4,446,69,3,AppDev,1
E00325,5,447,70,3,AppDev,1
E00325,2,476,71,2,AppDev,1
E00325,0.1,480,72,1,AppDev,1
E00325,0.1,481,73,1,AppDev,1
E00325,0.1,495,74,1,AppDev,1
E00325,2,535,75,3,AppDev,1
E00325,0.5,536,76,3,AppDev,1
E00325,3,537,77,3,AppDev,1
E00325,5,538,78,3,AppDev,1
E00325,4,572,79,3,AppDev,1
E00325,3,584,80,3,AppDev,1
E00325,0.1,707,81,1,AppDev,1
E00329,5,14,1,3,AppDev,1
E00329,5,15,2,3,AppDev,1
E00329,10,17,3,3,AppDev,1
E00329,3,18,4,3,AppDev,1
E00329,1,23,5,3,AppDev,1
E00329,1,26,6,1,AppDev,1
E00329,1,27,7,3,AppDev,1
E00329,1,28,8,3,AppDev,1
E00329,5,29,9,3,AppDev,1
E00329,6,30,10,3,AppDev,1
E00329,10,45,11,3,AppDev,1
E00329,10,47,12,3,AppDev,1
E00329,5,56,13,3,AppDev,1
E00329,8,126,14,3,AppDev,1
E00329,1,130,15,3,AppDev,1
E00329,0,142,16,1,AppDev,1
E00329,5,151,17,3,AppDev,1
E00329,20,192,18,3,AppDev,1
E00329,20,193,19,3,AppDev,1
E00329,2,253,20,3,AppDev,1
E00329,5,254,21,3,AppDev,1
E00329,1,263,22,1,AppDev,1
E00329,1,270,23,2,AppDev,1
E00329,1,271,24,1,AppDev,1
E00329,0.5,274,25,1,AppDev,1
E00329,0.5,275,26,2,AppDev,1
E00329,1,339,27,2,AppDev,1
E00329,0.5,352,28,2,AppDev,1
E00329,0.5,358,29,2,AppDev,1
E00329,10,378,30,2,AppDev,1
E00329,5,425,31,3,AppDev,1
E00329,1,427,32,2,AppDev,1
E00329,1,431,33,2,AppDev,1
E00329,10,433,34,3,AppDev,1
E00329,1,442,35,2,AppDev,1
E00329,25,446,36,3,AppDev,1
E00329,10,447,37,3,AppDev,1
E00329,1,462,38,2,AppDev,1
E00329,2,475,39,2,AppDev,1
E00329,2,535,40,3,AppDev,1
E00329,10,538,41,3,AppDev,1
E00329,1,545,42,2,AppDev,1
E00329,3,572,43,2,AppDev,1
E00330,25,14,1,3,AppDev,1
E00330,1,15,2,2,AppDev,1
E00330,25,17,3,3,AppDev,1
E00330,1,18,4,2,AppDev,1
E00330,5,22,5,3,AppDev,1
E00330,1,23,6,3,AppDev,1
E00330,6,26,7,3,AppDev,1
E00330,4,28,8,3,AppDev,1
E00330,15,29,9,3,AppDev,1
E00330,6,30,10,3,AppDev,1
E00330,4,45,11,3,AppDev,1
E00330,9,46,12,2,AppDev,1
E00330,12,47,13,3,AppDev,1
E00330,5,50,14,3,AppDev,1
E00330,16,56,15,3,AppDev,1
E00330,5,124,16,3,AppDev,1
E00330,15,183,17,3,AppDev,1
E00330,1,184,18,3,AppDev,1
E00330,2,263,19,2,AppDev,1
E00330,1,269,20,2,AppDev,1
E00330,15,337,21,3,AppDev,1
E00330,15,339,22,4,AppDev,1
E00330,4,332,23,4,AppDev,1
E00330,2,334,24,4,AppDev,1
E00330,22,378,25,3,AppDev,1
E00330,25,388,26,3,AppDev,1
E00330,10,413,27,3,AppDev,1
E00330,22,420,28,3,AppDev,1
E00330,2,429,29,3,AppDev,1
E00330,9,433,30,3,AppDev,1
E00330,22,442,31,3,AppDev,1
E00330,29,446,32,4,AppDev,1
E00330,2,455,33,3,AppDev,1
E00330,1,462,34,2,AppDev,1
E00330,1,463,35,2,AppDev,1
E00330,1,483,36,2,AppDev,1
E00330,1,495,37,3,AppDev,1
E00330,15,532,38,3,AppDev,1
E00330,2,535,39,3,AppDev,1
E00330,5,538,40,3,AppDev,1
E00330,1,545,41,3,AppDev,1
E00330,2,707,42,1,AppDev,1
E00331,6,18,1,3,AppDev,1
E00331,1,21,2,3,AppDev,1
E00331,2,23,3,3,AppDev,1
E00331,7,26,4,3,AppDev,1
E00331,12,47,5,4,AppDev,1
E00331,15,56,6,3,AppDev,1
E00331,5,138,7,3,AppDev,1
E00331,5,139,8,3,AppDev,1
E00331,1,165,9,1,AppDev,1
E00331,1,184,10,3,AppDev,1
E00331,13,185,11,5,AppDev,1
E00331,31,192,12,3,AppDev,1
E00331,31,194,13,4,AppDev,1
E00331,41,238,14,3,AppDev,1
E00331,10,252,15,3,AppDev,1
E00331,3,253,16,4,AppDev,1
E00331,10,254,17,3,AppDev,1
E00331,1,264,18,2,AppDev,1
E00331,1,265,19,3,AppDev,1
E00331,1,270,20,3,AppDev,1
E00331,1,272,21,3,AppDev,1
E00331,1,273,22,1,AppDev,1
E00331,1,304,23,2,AppDev,1
E00331,5,337,24,2,AppDev,1
E00331,2,338,25,3,AppDev,1
E00331,20,376,26,3,AppDev,1
E00331,26,378,27,3,AppDev,1
E00331,12,379,28,4,AppDev,1
E00331,1,393,29,2,AppDev,1
E00331,26,420,30,3,AppDev,1
E00331,2,424,31,3,AppDev,1
E00331,20,431,32,3,AppDev,1
E00331,40,433,33,3,AppDev,1
E00331,32,442,34,4,AppDev,1
E00331,40,448,35,4,AppDev,1
E00331,2,455,36,4,AppDev,1
E00331,4,483,37,4,AppDev,1
E00331,5,471,38,4,AppDev,1
E00331,12,475,39,3,AppDev,1
E00331,8,496,40,4,AppDev,1
E00331,13,505,41,5,AppDev,1
E00331,14,538,42,4,AppDev,1
E00331,6,546,43,5,AppDev,1
E00331,6,547,44,5,AppDev,1
E00331,15,549,45,5,AppDev,1
E00331,15,550,46,5,AppDev,1
E00331,15,551,47,5,AppDev,1
E00331,7,572,48,3,AppDev,1
E00331,42,584,49,3,AppDev,1
E00331,11,614,50,2,AppDev,1
E00331,12,685,51,3,AppDev,1
E00331,42,687,52,4,AppDev,1
E00331,30,689,53,3,AppDev,1
E00331,12,728,54,3,AppDev,1
E00334,10,14,1,3,AppDev,1
E00334,5,15,2,3,AppDev,1
E00334,1,16,3,1,AppDev,1
E00334,10,17,4,3,AppDev,1
E00334,4,18,5,3,AppDev,1
E00334,4,26,6,3,AppDev,1
E00334,15,29,7,3,AppDev,1
E00334,12,30,8,3,AppDev,1
E00334,20,46,9,3,AppDev,1
E00334,15,47,10,3,AppDev,1
E00334,6,50,11,3,AppDev,1
E00334,15,56,12,3,AppDev,1
E00334,4,143,13,3,AppDev,1
E00334,18,151,14,3,AppDev,1
E00334,1,180,15,2,AppDev,1
E00334,25,192,16,3,AppDev,1
E00334,25,193,17,3,AppDev,1
E00334,1,272,18,2,AppDev,1
E00334,20,421,19,3,AppDev,1
E00334,25,431,20,3,AppDev,1
E00334,25,446,21,3,AppDev,1
E00334,5,447,22,3,AppDev,1
E00334,2,455,23,2,AppDev,1
E00335,22,191,1,3,PM,2
E00335,4,192,2,2,PM,2
E00335,26,193,3,3,PM,2
E00335,4,195,4,3,PM,2
E00335,20,196,5,3,PM,2
E00335,9,199,6,3,PM,2
E00335,20,220,7,3,PM,2
E00335,15,221,8,3,PM,2
E00335,26,225,9,3,PM,2
E00335,20,229,10,3,PM,2
E00335,11,231,11,3,PM,2
E00335,20,233,12,3,PM,2
E00335,20,235,13,3,PM,2
E00335,20,236,14,3,PM,2
E00335,20,240,15,3,PM,2
E00335,15,243,16,3,PM,2
E00335,6,245,17,3,PM,2
E00335,15,246,18,3,PM,2
E00335,4,249,19,3,PM,2
E00335,15,252,20,3,PM,2
E00335,4,253,21,3,PM,2
E00335,4,254,22,3,PM,2
E00335,4,378,23,2,PM,2
E00335,11,382,24,3,PM,2
E00335,1,384,25,2,PM,2
E00335,6,385,26,2,PM,2
E00335,3,386,27,2,PM,2
E00335,2,389,28,2,PM,2
E00335,3,406,29,3,PM,2
E00335,20,444,30,3,PM,2
E00335,20,448,31,3,PM,2
E00335,5,451,32,3,PM,2
E00335,0.1,580,33,1,PM,2
E00335,5,581,34,3,PM,2
E00335,26,584,35,3,PM,2
E00335,20,586,36,3,PM,2
E00335,20,600,37,3,PM,2
E00335,20,607,38,3,PM,2
E00335,5,622,39,3,PM,2
E00335,5,623,40,3,PM,2
E00339,10,17,1,3,AppDev,1
E00339,6,47,2,3,AppDev,1
E00339,3,49,3,2,AppDev,1
E00339,20,190,4,4,AppDev,1
E00339,20,191,5,4,AppDev,1
E00339,20,192,6,4,AppDev,1
E00339,20,193,7,4,AppDev,1
E00339,20,194,8,4,AppDev,1
E00339,2,352,9,2,AppDev,1
E00339,1,360,10,1,AppDev,1
E00339,2,361,11,2,AppDev,1
E00339,2,362,12,2,AppDev,1
E00339,1,365,13,2,AppDev,1
E00339,1,366,14,2,AppDev,1
E00339,2,367,15,3,AppDev,1
E00339,2,368,16,3,AppDev,1
E00339,1,373,17,1,AppDev,1
E00339,5,375,18,3,AppDev,1
E00339,20,378,19,4,AppDev,1
E00339,5,379,20,4,AppDev,1
E00339,10,380,21,4,AppDev,1
E00339,10,382,22,4,AppDev,1
E00339,20,383,23,4,AppDev,1
E00339,20,385,24,4,AppDev,1
E00339,10,386,25,3,AppDev,1
E00339,10,387,26,3,AppDev,1
E00339,20,388,27,4,AppDev,1
E00339,20,389,28,4,AppDev,1
E00339,20,390,29,4,AppDev,1
E00339,10,391,30,3,AppDev,1
E00339,3,405,31,3,AppDev,1
E00339,5,406,32,3,AppDev,1
E00339,1,408,33,2,AppDev,1
E00339,10,412,34,3,AppDev,1
E00339,10,413,35,4,AppDev,1
E00339,20,420,36,4,AppDev,1
E00339,5,425,37,3,AppDev,1
E00339,5,427,38,3,AppDev,1
E00339,5,429,39,3,AppDev,1
E00339,5,431,40,3,AppDev,1
E00339,5,432,41,3,AppDev,1
E00339,10,433,42,3,AppDev,1
E00339,5,442,43,2,AppDev,1
E00339,10,444,44,3,AppDev,1
E00339,20,446,45,3,AppDev,1
E00339,10,447,46,3,AppDev,1
E00339,10,448,47,3,AppDev,1
E00339,3,572,48,2,AppDev,1
E00339,10,578,49,3,AppDev,1
E00339,10,619,50,3,AppDev,1
E00339,10,620,51,3,AppDev,1
E00339,20,623,52,4,AppDev,1
E00342,2,6,1,3,AppDev,1
E00342,2,15,2,3,AppDev,1
E00342,6,17,3,3,AppDev,1
E00342,1,18,4,2,AppDev,1
E00342,3,26,5,3,AppDev,1
E00342,2,28,6,3,AppDev,1
E00342,2,30,7,3,AppDev,1
E00342,11,47,8,3,AppDev,1
E00342,4,49,9,3,AppDev,1
E00342,3,52,10,3,AppDev,1
E00342,2,56,11,3,AppDev,1
E00342,0.5,57,12,3,AppDev,1
E00342,2,124,13,3,AppDev,1
E00342,0,131,14,2,AppDev,1
E00342,1,143,15,2,AppDev,1
E00342,2,146,16,2,AppDev,1
E00342,1,249,17,2,AppDev,1
E00342,2,253,18,3,AppDev,1
E00342,8,254,19,3,AppDev,1
E00342,1,374,20,2,AppDev,1
E00342,5,378,21,2,AppDev,1
E00342,8,420,22,3,AppDev,1
E00342,11,423,23,3,AppDev,1
E00342,3,427,24,2,AppDev,1
E00342,6,429,25,3,AppDev,1
E00342,4,433,26,3,AppDev,1
E00342,10,446,27,3,AppDev,1
E00342,2,454,28,3,AppDev,1
E00342,1,471,29,2,AppDev,1
E00342,1,472,30,2,AppDev,1
E00342,6,532,31,3,AppDev,1
E00342,3,535,32,3,AppDev,1
E00342,2,537,33,3,AppDev,1
E00342,5,538,34,3,AppDev,1
E00342,5,572,35,2,AppDev,1
E00344,4,193,1,2,QA,4
E00344,2,196,2,3,QA,4
E00344,10,218,3,4,QA,4
E00344,1,228,4,2,QA,4
E00344,2,235,5,3,QA,4
E00344,1,238,6,2,QA,4
E00344,1,247,7,1,QA,4
E00344,2,252,8,2,QA,4
E00344,5,253,9,3,QA,4
E00344,5,254,10,3,QA,4
E00344,4,431,11,3,QA,4
E00344,2,433,12,3,QA,4
E00344,4,444,13,3,QA,4
E00344,8,450,14,3,QA,4
E00344,4,452,15,3,QA,4
E00344,1,571,16,2,QA,4
E00344,4,572,17,2,QA,4
E00344,4,576,18,3,QA,4
E00344,6,577,19,3,QA,4
E00344,10,585,20,3,QA,4
E00344,6,587,21,3,QA,4
E00344,8,600,22,3,QA,4
E00344,6,601,23,3,QA,4
E00344,8,603,24,3,QA,4
E00344,8,604,25,3,QA,4
E00344,8,607,26,3,QA,4
E00344,5,608,27,2,QA,4
E00344,6,609,28,3,QA,4
E00344,2,611,29,2,QA,4
E00344,1,614,30,1,QA,4
E00344,1,620,31,2,QA,4
E00344,3,621,32,3,QA,4
E00344,6,625,33,3,QA,4
E00344,4,656,34,3,QA,4
E00344,1,659,35,1,QA,4
E00344,2,662,36,3,QA,4
E00344,2,672,37,2,QA,4
E00344,1,719,38,2,QA,4
E00344,1,724,39,2,QA,4
E00344,2,729,40,2,QA,4
E00344,2,751,41,2,QA,4
E00345,0,2,1,1,AppDev,1
E00345,0.5,4,2,2,AppDev,1
E00345,4,17,3,3,AppDev,1
E00345,2,18,4,3,AppDev,1
E00345,4,25,5,3,AppDev,1
E00345,4.5,26,6,3,AppDev,1
E00345,3,28,7,3,AppDev,1
E00345,4,29,8,3,AppDev,1
E00345,1.5,30,9,2,AppDev,1
E00345,0.5,46,10,1,AppDev,1
E00345,10,47,11,3,AppDev,1
E00345,1,49,12,1,AppDev,1
E00345,6,50,13,3,AppDev,1
E00345,0.5,143,14,2,AppDev,1
E00345,1,145,15,3,AppDev,1
E00345,7,146,16,3,AppDev,1
E00345,8,151,17,3,AppDev,1
E00345,0.5,173,18,2,AppDev,1
E00345,6,183,19,3,AppDev,1
E00345,3,189,20,3,AppDev,1
E00345,3,374,21,3,AppDev,1
E00345,7,378,22,3,AppDev,1
E00345,10,446,23,3,AppDev,1
E00345,2,447,24,2,AppDev,1
E00345,9,532,25,3,AppDev,1
E00345,3,535,26,3,AppDev,1
E00345,1,537,27,3,AppDev,1
E00345,6,538,28,3,AppDev,1
E00345,8,572,29,3,AppDev,1
E00345,1,573,30,2,AppDev,1
E00345,4,581,31,2,AppDev,1
E00345,2,717,32,3,AppDev,1
E00345,1,751,33,2,AppDev,1
E00364,2,46,1,1,QA,4
E00364,2,47,2,2,QA,4
E00364,2,49,3,1,QA,4
E00364,2,56,4,2,QA,4
E00364,1,127,5,1,QA,4
E00364,1,182,6,1,QA,4
E00364,1,183,7,1,QA,4
E00364,4,185,8,3,QA,4
E00364,2,195,9,2,QA,4
E00364,8,196,10,3,QA,4
E00364,4,197,11,2,QA,4
E00364,5,218,12,4,QA,4
E00364,4,219,13,4,QA,4
E00364,2,229,14,2,QA,4
E00364,8,233,15,3,QA,4
E00364,7,245,16,3,QA,4
E00364,3,248,17,3,QA,4
E00364,4,249,18,4,QA,4
E00364,4,252,19,3,QA,4
E00364,4,253,20,4,QA,4
E00364,7,254,21,4,QA,4
E00364,3,337,22,2,QA,4
E00364,3,378,23,2,QA,4
E00364,4,423,24,4,QA,4
E00364,5,426,25,4,QA,4
E00364,4,428,26,4,QA,4
E00364,5,429,27,4,QA,4
E00364,4,430,28,4,QA,4
E00364,1,431,29,2,QA,4
E00364,7,432,30,4,QA,4
E00364,7,433,31,4,QA,4
E00364,3,434,32,4,QA,4
E00364,1,443,33,3,QA,4
E00364,2,448,34,2,QA,4
E00364,5,450,35,4,QA,4
E00364,5,452,36,4,QA,4
E00364,2,454,37,2,QA,4
E00364,2,495,38,2,QA,4
E00364,4,506,39,3,QA,4
E00364,5,530,40,4,QA,4
E00364,3,531,41,3,QA,4
E00364,4,535,42,3,QA,4
E00364,3,538,43,2,QA,4
E00364,4,546,44,2,QA,4
E00364,4,551,45,2,QA,4
E00364,4,552,46,2,QA,4
E00364,4,553,47,2,QA,4
E00364,4,554,48,2,QA,4
E00364,4,555,49,2,QA,4
E00364,2,570,50,2,QA,4
E00364,8,572,51,3,QA,4
E00364,8,581,52,3,QA,4
E00364,2,582,53,2,QA,4
E00364,2,584,54,2,QA,4
E00364,5,585,55,4,QA,4
E00364,5,586,56,4,QA,4
E00364,5,587,57,4,QA,4
E00364,2,589,58,2,QA,4
E00364,2,591,59,2,QA,4
E00364,5,600,60,4,QA,4
E00364,5,601,61,4,QA,4
E00364,5,602,62,3,QA,4
E00364,5,603,63,4,QA,4
E00364,5,604,64,4,QA,4
E00364,5,605,65,3,QA,4
E00364,5,607,66,3,QA,4
E00364,3,608,67,3,QA,4
E00364,5,609,68,4,QA,4
E00364,5,610,69,3,QA,4
E00364,2,611,70,4,QA,4
E00364,2,614,71,3,QA,4
E00364,2,617,72,3,QA,4
E00364,2,618,73,3,QA,4
E00364,3,618,74,3,QA,4
E00364,5,625,75,4,QA,4
E00364,5,650,76,4,QA,4
E00364,3,654,77,3,QA,4
E00364,3,661,78,3,QA,4
E00364,3,662,79,4,QA,4
E00364,2,671,80,3,QA,4
E00364,3,673,81,3,QA,4
E00364,1,684,82,3,QA,4
E00364,4,685,83,2,QA,4
E00364,4,687,84,2,QA,4
E00364,5,748,85,2,QA,4
E00364,5,751,86,2,QA,4
E00366,1,2,1,1,AppDev,1
E00366,0.5,3,2,1,AppDev,1
E00366,20,14,3,3,AppDev,1
E00366,3,15,4,3,AppDev,1
E00366,0.5,16,5,1,AppDev,1
E00366,20,17,6,3,AppDev,1
E00366,12,18,7,4,AppDev,1
E00366,10,25,8,4,AppDev,1
E00366,5,26,9,3,AppDev,1
E00366,5,28,10,3,AppDev,1
E00366,5,29,11,3,AppDev,1
E00366,2,30,12,2,AppDev,1
E00366,0.5,36,13,1,AppDev,1
E00366,7,45,14,3,AppDev,1
E00366,5,46,15,3,AppDev,1
E00366,17,47,16,4,AppDev,1
E00366,3,49,17,2,AppDev,1
E00366,17,50,18,3,AppDev,1
E00366,10,56,19,3,AppDev,1
E00366,2,88,20,3,AppDev,1
E00366,10,127,21,3,AppDev,1
E00366,2,130,22,3,AppDev,1
E00366,0.5,134,23,1,AppDev,1
E00366,0.5,143,24,1,AppDev,1
E00366,0.5,143,25,2,AppDev,1
E00366,10,146,26,3,AppDev,1
E00366,15,151,27,3,AppDev,1
E00366,3,153,28,2,AppDev,1
E00366,10,156,29,3,AppDev,1
E00366,1,159,30,1,AppDev,1
E00366,0.5,169,31,1,AppDev,1
E00366,1,186,32,2,AppDev,1
E00366,2,189,33,3,AppDev,1
E00366,1,263,34,1,AppDev,1
E00366,1,271,35,1,AppDev,1
E00366,1,352,36,1,AppDev,1
E00366,1,356,37,1,AppDev,1
E00366,3,371,38,2,AppDev,1
E00366,5,375,39,3,AppDev,1
E00366,3,376,40,3,AppDev,1
E00366,24,378,41,4,AppDev,1
E00366,3,405,42,3,AppDev,1
E00366,4,406,43,2,AppDev,1
E00366,4,413,44,2,AppDev,1
E00366,5,421,45,3,AppDev,1
E00366,20,422,46,3,AppDev,1
E00366,5,425,47,3,AppDev,1
E00366,5,429,48,3,AppDev,1
E00366,2,433,49,3,AppDev,1
E00366,2,442,50,3,AppDev,1
E00366,20,444,51,2,AppDev,1
E00366,30,445,52,3,AppDev,1
E00366,30,446,53,4,AppDev,1
E00366,4,447,54,3,AppDev,1
E00366,3,483,55,3,AppDev,1
E00366,3,471,56,3,AppDev,1
E00366,19,494,57,3,AppDev,1
E00366,2,497,58,3,AppDev,1
E00366,2,535,59,2,AppDev,1
E00366,4,537,60,3,AppDev,1
E00366,6,538,61,3,AppDev,1
E00366,0.5,571,62,1,AppDev,1
E00366,10,572,63,3,AppDev,1
E00366,17,584,64,1,AppDev,1
E00366,10,607,65,3,AppDev,1
E00366,4,620,66,2,AppDev,1
E00366,10,623,67,2,AppDev,1
E00366,10,624,68,2,AppDev,1
E00366,20,625,69,3,AppDev,1
E00366,3,672,70,2,AppDev,1
E00368,2,14,1,3,AppDev,1
E00368,1,15,2,2,AppDev,1
E00368,6,17,3,3,AppDev,1
E00368,6,18,4,3,AppDev,1
E00368,2,23,5,3,AppDev,1
E00368,18,25,6,4,AppDev,1
E00368,5,26,7,4,AppDev,1
E00368,7,28,8,3,AppDev,1
E00368,10,29,9,4,AppDev,1
E00368,1,30,10,2,AppDev,1
E00368,4,45,11,3,AppDev,1
E00368,12,47,12,3,AppDev,1
E00368,22,50,13,4,AppDev,1
E00368,2,56,14,3,AppDev,1
E00368,2,122,15,3,AppDev,1
E00368,1,124,16,3,AppDev,1
E00368,7,126,17,3,AppDev,1
E00368,5,128,18,3,AppDev,1
E00368,3,142,19,3,AppDev,1
E00368,2,143,20,4,AppDev,1
E00368,4,145,21,3,AppDev,1
E00368,20,146,22,4,AppDev,1
E00368,22,151,23,4,AppDev,1
E00368,2,152,24,3,AppDev,1
E00368,10,156,25,4,AppDev,1
E00368,3,158,26,3,AppDev,1
E00368,2,160,27,3,AppDev,1
E00368,0.5,165,28,1,AppDev,1
E00368,6,169,29,4,AppDev,1
E00368,2,248,30,3,AppDev,1
E00368,1,249,31,3,AppDev,1
E00368,4,252,32,3,AppDev,1
E00368,6,254,33,3,AppDev,1
E00368,0.5,271,34,2,AppDev,1
E00368,0.5,272,35,1,AppDev,1
E00368,0.5,339,36,2,AppDev,1
E00368,0.5,358,37,1,AppDev,1
E00368,1,371,38,1,AppDev,1
E00368,0.5,374,39,2,AppDev,1
E00368,6,378,40,3,AppDev,1
E00368,1,421,41,2,AppDev,1
E00368,5,422,42,3,AppDev,1
E00368,15,423,43,3,AppDev,1
E00368,3,427,44,3,AppDev,1
E00368,5,429,45,3,AppDev,1
E00368,5,433,46,3,AppDev,1
E00368,22,436,47,3,AppDev,1
E00368,2,442,48,1,AppDev,1
E00368,22,446,49,3,AppDev,1
