PersonnelNumber,YearsExperience,Skill Id,Skill Level
E00364,2,195,2
E00364,8,196,3
E00364,4,197,2
E00364,5,218,4
E00364,4,219,4
E00364,2,229,2
E00364,8,233,3
E00364,7,245,3
E00364,3,248,3
E00364,4,249,4
E00364,4,252,3
E00364,4,253,4
E00364,7,254,4
E00364,3,337,2
E00364,3,378,2
E00364,4,423,4
E00364,5,426,4
E00364,4,428,4
E00364,5,429,4
E00364,4,430,4
E00364,1,431,2
E00364,7,432,4
E00364,7,433,4
E00364,3,434,4
E00364,1,443,3
E00364,2,448,2
E00364,5,450,4
E00364,5,452,4
E00364,2,454,2
E00364,2,495,2
E00364,4,506,3
E00364,5,530,4
E00364,3,531,3
E00364,4,535,3
E00364,3,538,2
E00364,4,546,2
E00364,4,551,2
E00364,4,552,2
E00364,4,553,2
E00364,4,554,2
E00364,4,555,2
E00364,2,570,2
E00364,8,572,3
E00364,8,581,3
E00364,2,582,2
E00364,2,584,2
E00364,5,585,4
E00364,5,586,4
E00364,5,587,4
E00364,2,589,2
E00364,2,591,2
E00364,5,600,4
E00364,5,601,4
E00364,5,602,3
E00364,5,603,4
E00364,5,604,4
E00364,5,605,3
E00364,5,607,3
E00364,3,608,3
E00364,5,609,4
E00364,5,610,3
E00364,2,611,4
E00364,2,614,3
E00364,2,617,3
E00364,2,618,3
E00364,3,618,3
E00364,5,625,4
E00364,5,650,4
E00364,3,654,3
E00364,3,661,3
E00364,3,662,4
E00364,2,671,3
E00364,3,673,3
E00364,1,684,3
E00364,4,685,2
E00364,4,687,2
E00364,5,748,2
E00364,5,751,2
E00365,,0,
E00366,1,2,1
E00366,0.5,3,1
E00366,20,14,3
E00366,3,15,3
E00366,0.5,16,1
E00366,20,17,3
E00366,12,18,4
E00366,10,25,4
E00366,5,26,3
E00366,5,28,3
E00366,5,29,3
E00366,2,30,2
E00366,0.5,36,1
E00366,7,45,3
E00366,5,46,3
E00366,17,47,4
E00366,3,49,2
E00366,17,50,3
E00366,10,56,3
E00366,2,88,3
E00366,10,127,3
E00366,2,130,3
E00366,0.5,134,1
E00366,0.5,143,1
E00366,0.5,143,2
E00366,10,146,3
E00366,15,151,3
E00366,3,153,2
E00366,10,156,3
E00366,1,159,1
E00366,0.5,169,1
E00366,1,186,2
E00366,2,189,3
E00366,1,263,1
E00366,1,271,1
E00366,1,352,1
E00366,1,356,1
E00366,3,371,2
E00366,5,375,3
E00366,3,376,3
E00366,24,378,4
E00366,3,405,3
E00366,4,406,2
E00366,4,413,2
E00366,5,421,3
E00366,20,422,3
E00366,5,425,3
E00366,5,429,3
E00366,2,433,3
E00366,2,442,3
E00366,20,444,2
E00366,30,445,3
E00366,30,446,4
E00366,4,447,3
E00366,3,483,3
E00366,3,471,3
E00366,19,494,3
E00366,2,497,3
E00366,2,535,2
E00366,4,537,3
E00366,6,538,3
E00366,0.5,571,1
E00366,10,572,3
E00366,17,584,1
E00366,10,607,3
E00366,4,620,2
E00366,10,623,2
E00366,10,624,2
E00366,20,625,3
E00366,3,672,2
E00368,2,14,3
E00368,1,15,2
E00368,6,17,3
E00368,6,18,3
E00368,2,23,3
E00368,18,25,4
E00368,5,26,4
E00368,7,28,3
E00368,10,29,4
E00368,1,30,2
E00368,4,45,3
E00368,12,47,3
E00368,22,50,4
E00368,2,56,3
E00368,2,122,3
E00368,1,124,3
E00368,7,126,3
E00368,5,128,3
E00368,3,142,3
E00368,2,143,4
E00368,4,145,3
E00368,20,146,4
E00368,22,151,4
E00368,2,152,3
E00368,10,156,4
E00368,3,158,3
E00368,2,160,3
E00368,0.5,165,1
E00368,6,169,4
E00368,2,248,3
E00368,1,249,3
E00368,4,252,3
E00368,6,254,3
E00368,0.5,271,2
E00368,0.5,272,1
E00368,0.5,339,2
E00368,0.5,358,1
E00368,1,371,1
E00368,0.5,374,2
E00368,6,378,3
E00368,1,421,2
E00368,5,422,3
E00368,15,423,3
E00368,3,427,3
E00368,5,429,3
E00368,5,433,3
E00368,22,436,3
E00368,2,442,1
E00368,22,446,3
E00368,7,447,3
E00368,1,455,2
E00368,2,478,3
E00368,2,479,3
E00368,1,483,2
E00368,0.5,471,2
E00368,6,485,3
E00368,1,486,1
E00368,1,494,3
E00368,1,515,2
E00368,12,532,3
E00368,4,535,3
E00368,5,538,3
E00368,1,707,2
E00368,4,717,2
E00369,,0,
E00375,6,18,3
E00375,5,25,3
E00375,7,26,4
E00375,5,28,3
E00375,1,30,2
E00375,13,47,4
E00375,7,50,3
E00375,1,143,3
E00375,5,156,3
E00375,1,169,2
E00375,3,189,3
E00375,1,271,2
E00375,3,420,3
E00375,2,425,3
E00375,4,429,3
E00375,3,433,3
E00375,5,447,4
E00375,5,581,3
E00378,,0,
E00380,5,424,4
E00380,5,428,4
E00380,5,431,4
E00380,5,581,3
E00380,10,600,4
E00380,10,601,4
E00384,,0,
E00385,,0,
E00386,7,47,3
E00386,5,183,3
E00386,3,249,3
E00386,6,253,4
E00386,3,265,3
E00386,1,274,3
E00386,12,426,4
E00386,8,431,4
E00386,5,432,4
E00386,7,434,3
E00386,12,452,4
E00386,8,454,3
E00386,4,483,2
E00386,2,488,3
E00386,1,508,2
E00386,11,601,4
E00386,11,604,4
E00386,11,607,4
E00386,4,656,4
E00386,2,661,2
E00386,3,671,3
E00386,2,672,3
E00386,6,680,4
E00387,1,47,2
E00387,4,49,2
E00387,1,50,2
E00387,10,193,3
E00387,12,196,4
E00387,8,197,4
E00387,2,201,3
E00387,12,218,4
E00387,3,219,3
E00387,7,235,3
E00387,7,245,3
E00387,3,246,2
E00387,2,249,3
E00387,5,252,3
E00387,3,253,3
E00387,9,254,4
E00387,5,352,3
E00387,1,374,2
E00387,1,385,2
E00387,2,401,1
E00387,10,420,3
E00387,8,423,3
E00387,8,426,3
E00387,7,428,3
E00387,7,430,3
E00387,6,432,3
E00387,8,433,3
E00387,1,434,2
E00387,1,444,2
E00387,12,450,4
E00387,8,452,3
E00387,1,454,2
E00387,10,572,3
E00387,2,581,2
E00387,10,585,4
E00387,5,586,2
E00387,11,587,4
E00387,11,600,4
E00387,11,601,4
E00387,11,602,4
E00387,12,603,4
E00387,10,604,4
E00387,10,605,4
E00387,11,607,4
E00387,11,608,4
E00387,11,609,4
E00387,11,610,3
E00387,3,611,3
E00387,8,620,4
E00387,5,621,3
E00387,8,623,4
E00387,10,625,4
E00387,4,656,3
E00387,2,661,2
E00387,7,662,4
E00387,1,684,2
E00387,2,729,3
E00388,,0,
E00389,,0,
E00391,2,195,3
E00391,4,196,3
E00391,6,218,4
E00391,5,219,3
E00391,1,222,2
E00391,4,235,3
E00391,4,236,3
E00391,1,240,2
E00391,2,243,2
E00391,4,245,3
E00391,1,249,2
E00391,3,254,3
E00391,6,426,4
E00391,3,428,4
E00391,7,430,4
E00391,7,433,4
E00391,9,450,4
E00391,7,452,4
E00391,4,572,3
E00391,3,575,3
E00391,7,576,4
E00391,9,585,4
E00391,4,586,3
E00391,9,587,4
E00391,7,600,4
E00391,8,601,4
E00391,9,603,4
E00391,5,604,3
E00391,9,605,4
E00391,8,607,4
E00391,8,608,4
E00391,8,609,4
E00391,7,611,4
E00391,3,621,3
E00391,2,623,2
E00391,9,625,4
E00391,1,656,2
E00391,5,662,4
E00391,1,751,2
E00395,,0,
E00396,,0,
E00397,7,428,3
E00397,7,430,3
E00397,5,431,3
E00397,7,452,3
E00397,1,571,2
E00397,6,572,3
E00397,7,576,3
E00397,9,585,3
E00397,9,587,3
E00397,1,591,1
E00397,9,601,3
E00397,7,602,3
E00397,7,604,3
E00397,5,608,3
E00397,9,609,3
E00397,2,610,3
E00397,2,651,3
E00397,1,656,2
E00397,6,662,3
E00397,1,666,2
E00397,1,667,3
E00397,1,676,2
E00397,2,684,3
E00401,,0,
E00405,2,143,2
E00405,4,145,4
E00405,15,146,4
E00405,20,151,4
E00405,4,156,3
E00405,2,189,2
E00405,10,201,4
E00405,1,226,3
E00405,4,229,3
E00405,8,232,4
E00405,8,243,3
E00405,8,245,3
E00405,10,246,4
E00405,8,253,3
E00405,8,254,3
E00405,2,433,1
E00405,8,444,3
E00405,14,445,4
E00405,4,446,2
E00405,3,710,3
E00405,14,711,4
E00405,3,712,3
E00405,5,713,4
E00405,14,714,4
E00405,7,715,4
E00405,9,716,2
E00405,8,717,4
E00405,10,722,4
E00405,10,724,4
E00405,5,727,4
E00405,8,728,4
E00405,5,730,3
E00405,10,731,4
E00405,4,742,3
E00405,10,743,4
E00405,14,747,4
E00405,16,748,4
E00405,2,751,3
E00405,8,752,3
E00405,1,754,3
E00405,1,755,3
E00408,4,218,3
E00408,2,245,3
E00408,5,375,2
E00408,8,426,3
E00408,8,428,3
E00408,2017,430,3
E00408,8,452,3
E00408,5,576,3
E00408,10,600,3
E00408,10,601,3
E00408,10,602,3
E00408,10,603,3
E00408,8,604,3
E00408,10,605,3
E00408,2,656,2
E00408,10,662,3
E00408,2,667,3
E00411,,0,
E00412,4,2,3
E00412,4,3,3
E00412,7,6,3
E00412,3,13,4
E00412,10,15,4
E00412,4,16,3
E00412,8,17,3
E00412,8,18,3
E00412,10,25,3
E00412,9,26,3
E00412,5,28,3
E00412,8,30,3
E00412,3,36,3
E00412,6,37,3
E00412,2,38,2
E00412,15,47,3
E00412,12,50,3
E00412,9,124,4
E00412,10,127,3
E00412,1,142,2
E00412,3,143,3
E00412,5,145,3
E00412,14,146,3
E00412,14,151,3
E00412,10,156,3
E00412,1,159,2
E00412,2,160,3
E00412,5,169,3
E00412,5,174,3
E00412,3,176,3
E00412,2,180,3
E00412,2,184,3
E00412,10,189,3
E00412,2,249,2
E00412,8,252,2
E00412,2,253,2
E00412,10,254,2
E00412,5,263,3
E00412,5,268,3
E00412,3,352,3
E00412,2,374,2
E00412,10,378,3
E00412,11,423,3
E00412,2,424,2
E00412,10,425,3
E00412,2,427,3
E00412,8,429,3
E00412,2,431,2
E00412,7,432,3
E00412,9,433,3
E00412,8,442,3
E00412,15,446,3
E00412,9,447,3
E00412,1,455,2
E00412,1,483,2
E00412,2,490,2
E00412,9,492,3
E00412,1,497,2
E00412,15,532,3
E00412,8,535,3
E00412,4,537,3
E00412,11,538,3
E00412,12,572,3
E00413,,0,
E00414,0.5,6,2
E00414,5,17,3
E00414,5,18,3
E00414,2,22,3
E00414,7,26,3
E00414,14,29,3
E00414,3,31,3
E00414,3,35,2
E00414,14,45,3
E00414,14,47,3
E00414,4,49,3
E00414,2,124,2
E00414,1,134,2
E00414,3,135,2
E00414,2,145,2
E00414,2,146,2
E00414,1,153,2
E00414,2,156,2
E00414,6,185,3
E00414,1,189,2
E00414,3,199,3
E00414,2,232,3
E00414,4,243,3
E00414,7,245,3
E00414,5,246,3
E00414,4,247,3
E00414,3,249,3
E00414,14,252,3
E00414,3,253,3
E00414,3,254,3
E00414,1,260,2
E00414,1,265,2
E00414,1,269,2
E00414,7,378,3
E00414,2,421,2
E00414,5,423,3
E00414,2,424,2
E00414,7,425,3
E00414,3,427,3
E00414,4,429,3
E00414,10,432,3
E00414,10,433,3
E00414,10,442,3
E00414,17,446,3
E00414,15,447,3
E00414,2,448,3
E00414,6,546,3
E00414,1,547,3
E00414,1,549,2
E00414,6,551,3
E00414,3,571,3
E00414,14,572,3
E00414,3,573,3
E00414,1,591,3
E00415,,0,
E00417,,0,
E00421,,0,
E00422,,0,
E00423,8,46,3
E00423,10,49,2
E00423,8,125,2
E00423,2,182,4
E00423,20,218,5
E00423,10,219,3
E00423,10,254,4
E00423,2,262,1
E00423,2,269,1
E00423,1,303,1
E00423,2,378,2
E00423,20,452,5
E00423,1,454,1
E00423,2,531,2
E00423,10,572,3
E00423,10,576,4
E00423,20,585,4
E00423,10,587,4
E00423,2,591,3
E00423,20,600,5
E00423,15,601,4
E00423,20,603,5
E00423,20,610,4
E00423,12,614,4
E00423,15,617,4
E00423,1,707,1
E00423,5,729,2
E00427,4,139,2
E00427,6,195,4
E00427,15,196,5
E00427,16,222,3
E00427,16,225,5
E00427,5,229,4
E00427,15,235,5
E00427,20,238,5
E00427,8,245,4
E00427,4,253,4
E00427,10,254,5
E00427,10,337,2
E00427,4,378,3
E00427,10,422,4
E00427,4,423,4
E00427,15,424,5
E00427,26,425,5
E00427,1,426,3
E00427,15,427,5
E00427,5,428,4
E00427,5,429,4
E00427,25,431,5
E00427,26,432,5
E00427,25,433,5
E00427,26,444,4
E00427,20,451,5
E00427,8,454,4
E00427,2,490,2
E00427,2,493,2
E00427,2,570,1
E00427,9,572,4
E00427,5,575,4
E00427,3,580,3
E00427,10,581,4
E00427,8,583,3
E00427,25,584,5
E00427,12,585,3
E00427,16,586,4
E00431,0.5,4,1
E00431,1.5,14,2
E00431,5,15,3
E00431,5,18,3
E00431,5,25,3
E00431,5,26,3
E00431,5,28,3
E00431,2,29,2
E00431,2,30,2
E00431,2,45,2
E00431,7,47,3
E00431,5,50,3
E00431,7,124,3
E00431,2,125,2
E00431,5,127,3
E00431,2,128,3
E00431,3,130,3
E00431,5,143,3
E00431,2,144,3
E00431,4,145,3
E00431,5,146,3
E00431,7,151,3
E00431,7,156,3
E00431,5,159,3
E00431,5,169,3
E00431,5,181,3
E00431,7,183,3
E00431,5,189,3
E00431,2,263,3
E00431,3,271,3
E00431,0.3,304,1
E00431,5,352,3
E00431,1,354,2
E00431,11,378,3
E00431,11,420,3
E00431,3,478,3
E00431,3,475,3
E00431,1,497,2
E00431,4,535,3
E00431,7,538,3
E00431,1,564,2
E00432,,0,
E00434,2,10,2
E00434,10,17,3
E00434,7,18,2
E00434,6,26,3
E00434,4,28,3
E00434,10,29,3
E00434,14,47,3
E00434,14,50,3
E00434,7,124,3
E00434,4,142,3
E00434,5,145,3
E00434,10,146,3
E00434,18,151,3
E00434,8,156,3
E00434,5,159,3
E00434,1,165,3
E00434,4,169,3
E00434,2,184,3
E00434,3,269,3
E00434,4,271,3
E00434,10,337,4
E00434,10,338,4
E00434,10,339,4
E00434,8,340,4
E00434,10,341,4
E00434,3,343,4
E00434,8,344,4
E00434,10,345,4
E00434,7,332,4
E00434,4,334,4
E00434,4,336,4
E00434,2,356,3
E00434,2,358,3
E00434,6,433,3
E00434,2,479,3
E00434,2,491,1
E00434,3,535,3
E00434,8,538,3
E00434,2,545,3
E00436,,0,
E00437,,0,
E00438,,0,
E00440,3,18,3
E00440,3,26,3
E00440,0.5,30,2
E00440,0.3,31,2
E00440,3,33,3
E00440,2,34,3
E00440,3,40,3
E00440,10,47,3
E00440,4,49,3
E00440,4,50,3
E00440,6,50,3
E00440,1,52,1
E00440,1.5,85,3
E00440,1,86,1
E00440,3,125,3
E00440,4,145,3
E00440,2,153,3
E00440,10,191,3
E00440,4,222,2
E00440,3,224,3
E00440,4,226,3
E00440,1,232,3
E00440,4,238,3
E00440,4,252,3
E00440,2,257,3
E00440,2,260,3
E00440,2,261,3
E00440,2,262,3
E00440,0.5,272,2
E00440,0.5,304,2
E00440,0.3,305,2
E00440,3,346,3
E00440,0.5,374,2
E00440,3,376,2
E00440,1,392,3
E00440,7,420,3
E00440,4,421,3
E00440,0.8,427,3
E00440,1,431,3
E00440,6,433,3
E00440,15,446,3
E00440,2,447,3
E00440,2,471,3
E00440,7,532,3
E00440,3,535,3
E00440,5,538,3
E00440,6,572,3
E00440,2,580,3
E00440,5,727,3
E00441,,0,
E00442,,0,
E00443,5,245,3
E00443,20,448,4
E00443,8,572,4
E00447,,0,
E00452,,0,
E00455,,0,
E00456,4,8,3
E00456,1,47,2
E00456,1,49,2
E00456,2,150,2
E00456,2,164,2
E00456,3,168,3
E00456,1,182,2
E00456,8,450,3
E00456,2,452,3
E00456,5,600,3
E00456,5,601,3
E00456,7,602,3
E00456,7,603,3
E00456,7,604,3
E00456,7,605,3
E00456,7,607,3
E00456,7,609,3
E00456,7,610,3
E00456,7,611,3
E00456,1,613,3
E00456,1,617,3
E00456,2,618,3
E00456,4,620,3
E00456,3,622,3
E00456,4,623,3
E00456,7,625,3
E00456,2,651,3
E00456,2,657,3
E00456,2,661,3
E00456,7,662,3
E00456,1,666,3
E00456,2,667,3
E00456,2,671,3
E00456,2,672,3
E00456,4,684,3
E00458,2,2,3
E00458,2,3,3
E00458,2,6,3
E00458,2,10,3
E00458,25,14,5
E00458,2,16,3
E00458,17,17,5
E00458,7,18,5
E00458,13,21,5
E00458,5,26,5
E00458,6,28,5
E00458,18,29,5
E00458,1,36,3
E00458,1,42,3
E00458,6,45,5
E00458,27,46,5
E00458,20,47,5
E00458,12,49,5
E00458,18,50,5
E00458,18,56,5
E00458,16,127,5
E00458,3,135,3
E00458,3,142,4
E00458,3,143,5
E00458,5,145,5
E00458,25,151,5
E00458,3,169,5
E00458,16,183,5
E00458,16,190,5
E00458,25,192,5
E00458,3,263,4
E00458,4,264,3
E00458,1,268,3
E00458,4,269,3
E00458,3,271,4
E00458,1,303,3
E00458,3,352,5
E00458,2,374,3
E00458,23,376,5
E00458,1,377,3
E00458,26,378,5
E00458,8,385,5
E00458,1,408,3
E00458,12,413,5
E00458,16,421,5
E00458,15,424,5
E00458,12,432,5
E00458,16,442,5
E00458,20,447,5
E00458,10,448,5
E00458,2,456,5
E00458,11,460,5
E00458,2,462,4
E00458,10,463,5
E00458,9,466,5
E00458,1,480,3
E00458,8,483,5
E00458,11,471,5
E00458,10,472,5
E00458,2,473,3
E00458,8,475,5
E00458,2,490,3
E00458,2,492,3
E00458,6,496,5
E00458,4,534,5
E00458,6,535,5
E00458,8,537,5
E00458,11,538,5
E00458,3,542,3
E00458,6,571,5
E00458,14,572,5
E00458,8,707,3
E00461,1,4,2
E00461,1,5,2
E00461,4,14,3
E00461,1,17,2
E00461,2,18,2
E00461,3,23,3
E00461,7,24,3
E00461,11,25,3
E00461,4,26,3
E00461,3,28,3
E00461,2,29,2
E00461,1,30,2
E00461,1,41,1
E00461,10,47,3
E00461,12,50,3
E00461,2,56,2
E00461,4,105,3
E00461,1,107,2
E00461,1,108,2
E00461,1,125,2
E00461,1,133,2
E00461,1,134,2
E00461,1,142,3
E00461,3,143,3
E00461,1,144,2
E00461,6,145,3
E00461,12,146,3
E00461,1,147,2
E00461,1,150,3
E00461,12,151,3
E00461,4,152,3
E00461,10,156,3
E00461,3,159,3
E00461,2,160,3
E00461,1,165,1
E00461,2,167,3
E00461,4,169,3
E00461,1,179,2
E00461,1,232,2
E00461,1,238,2
E00461,1,247,2
E00461,2,248,2
E00461,1,252,1
E00461,1,252,2
E00461,5,253,3
E00461,1,254,3
E00461,3,271,2
E00461,1,275,2
E00461,1,339,2
E00461,1,374,1
E00461,3,378,2
E00461,5,423,3
E00461,1,427,2
E00461,1,433,1
E00461,9,446,3
E00461,2,450,2
E00461,2,455,2
E00461,3,478,2
E00461,3,479,3
E00461,2,471,2
E00461,1,488,2
E00461,1,500,2
E00461,1,501,2
E00461,1,531,2
E00461,2,618,2
E00461,2,625,2
E00461,1,671,2
E00461,1,707,1
E00463,,0,
E00464,,0,
E00466,,0,
E00467,2,426,3
E00467,1,431,3
E00467,2,432,3
E00467,7,600,3
E00467,2,601,2
E00467,3,604,3
E00467,6,607,3
E00467,5,609,3
E00467,2,610,2
E00467,3,611,3
E00467,1,619,2
E00467,5,620,3
E00467,5,623,3
E00467,4,662,3
E00470,0.5,6,2
E00470,0.5,14,2
E00470,0.5,15,2
E00470,4,26,4
E00470,0.5,30,2
E00470,1,45,2
E00470,8,47,4
E00470,7,50,3
E00470,1,124,2
E00470,2.5,143,3
E00470,4,146,4
E00470,5,151,4
E00470,6,156,3
E00470,1,159,2
E00470,1,178,3
E00470,3,189,3
E00470,1,339,2
E00470,2,374,3
E00470,0.5,380,2
E00470,3,420,3
E00470,1,433,3
E00470,2,535,3
E00470,7,538,4
E00471,2,17,2
E00471,6,18,3
E00471,1,23,3
E00471,5,26,3
E00471,6,26,3
E00471,3,28,3
E00471,6,47,3
E00471,1,49,2
E00471,4,56,3
E00471,4,134,2
E00471,3,142,4
E00471,3,143,4
E00471,7,145,3
E00471,10,146,4
E00471,9,151,4
E00471,4,152,3
E00471,7,156,3
E00471,2,160,3
E00471,5,166,4
E00471,5,167,4
E00471,4,169,3
E00471,1,263,2
E00471,3,375,2
E00471,5,378,3
E00471,6,423,3
E00471,8,423,3
E00471,1,425,2
E00471,2,429,2
E00471,2,447,2
E00471,3,478,3
E00471,1,479,2
E00471,1,504,2
E00471,7,532,3
E00471,4,535,3
E00471,2,537,2
E00471,7,538,3
E00471,8,572,3
E00471,2,591,2
E00472,,0,
E00473,,0,
E00482,,0,
E00490,,0,
E00492,,0,
E00493,,0,
E00498,7,5,3
E00498,6,14,3
E00498,5,15,3
E00498,16,17,3
E00498,7,18,3
E00498,1,23,3
E00498,8,25,3
E00498,9,26,3
E00498,8,28,3
E00498,14,29,3
E00498,8,30,3
E00498,4,38,3
E00498,5,45,3
E00498,17,47,3
E00498,16,50,3
E00498,8,127,3
E00498,6,130,3
E00498,5,134,3
E00498,5,139,3
E00498,2,143,3
E00498,6,145,3
E00498,18,151,3
E00498,7,156,3
E00498,1,165,3
E00498,5,169,3
E00498,2,181,3
E00498,1,184,3
E00498,6,185,3
E00498,1,186,3
E00498,1,187,3
E00498,6,189,3
E00498,15,192,3
E00498,18,193,3
E00498,6,248,3
E00498,4,251,3
E00498,3,263,3
E00498,3,271,3
E00498,1,272,1
E00498,1,273,1
E00498,1,303,1
E00498,1,304,1
E00498,3,352,3
E00498,3,356,3
E00498,18,378,3
E00498,3,413,3
E00498,18,420,3
E00498,7,432,3
E00498,18,446,3
E00498,7,447,3
E00498,12,532,3
E00498,5,535,3
E00498,4,537,3
E00498,7,538,3
E00498,6,546,3
E00498,4,707,3
E00501,,0,
E00502,,0,
E00507,,0,
E00511,,0,
E00512,,0,
E00529,2,18,2
E00529,3,29,2
E00529,4,47,3
E00529,10,50,3
E00529,3,56,3
E00529,3,142,3
E00529,3,143,3
E00529,4,145,3
E00529,10,146,3
E00529,10,151,3
E00529,4,152,3
E00529,6,156,3
E00529,1,159,2
E00529,3,169,3
E00529,1,185,2
E00529,4,189,2
E00529,8,423,3
E00529,1,426,3
E00529,1,427,3
E00529,1,431,2
E00529,1,432,3
E00529,8,446,3
E00529,1,447,2
E00531,4,46,2
E00531,5,47,3
E00531,2,50,2
E00531,2,56,2
E00531,4,195,3
E00531,8,218,3
E00531,3,219,3
E00531,2,265,2
E00531,2,271,1
E00531,6,378,2
E00531,2,382,2
E00531,5,443,3
E00531,8,450,4
E00531,3,452,3
E00531,4,572,3
E00531,8,600,4
E00531,7,609,4
E00531,2,613,3
E00531,3,614,3
E00531,4,617,3
E00531,3,618,3
E00531,3,751,2
E00533,,0,
E00537,,0,
E00558,,0,
E00563,,0,
E00566,,0,
E00567,,0,
E00570,4,14,3
E00570,12,17,4
E00570,7,18,4
E00570,2,23,3
E00570,15,25,5
E00570,10,26,5
E00570,6,28,5
E00570,15,29,5
E00570,16,47,5
E00570,3,49,2
E00570,17,50,5
E00570,5,56,3
E00570,7,127,5
E00570,3,145,3
E00570,17,146,3
E00570,17,151,5
E00570,17,154,5
E00570,12,156,5
E00570,1,159,2
E00570,1,165,3
E00570,2,184,3
E00570,2,188,3
E00570,5,189,3
E00570,1,271,2
E00570,1,370,2
E00570,3,371,2
E00570,1,374,2
E00570,6,375,3
E00570,1,376,2
E00570,14,378,3
E00570,11,423,3
E00570,5,425,3
E00570,4,427,4
E00570,3,429,4
E00570,4,432,4
E00570,4,433,4
E00570,8,442,3
E00570,17,446,5
E00570,6,447,4
E00570,5,471,3
E00570,3,472,3
E00570,2,474,2
E00570,4,475,3
E00570,5,494,3
E00570,8,535,3
E00570,3,536,3
E00570,7,537,4
E00570,4,538,3
E00570,2,571,3
E00570,14,572,4
E00573,,0,
E00574,,0,
E00575,1,3,2
E00575,3,5,3
E00575,3,10,3
E00575,13,17,3
E00575,8,18,3
E00575,1,21,2
E00575,2,25,3
E00575,8,26,3
E00575,5,28,3
E00575,11,29,3
E00575,1,30,2
E00575,1,36,2
E00575,6,45,3
E00575,13,47,3
E00575,12,50,3
E00575,5,74,3
E00575,1,93,3
E00575,3,109,3
E00575,3,134,3
E00575,3,142,3
E00575,3,143,3
E00575,10,146,3
E00575,9,156,3
E00575,4,159,3
E00575,2,169,3
E00575,1,174,2
E00575,5,189,3
E00575,8,195,3
E00575,1,247,2
E00575,2,249,2
E00575,2,263,2
E00575,2,264,3
E00575,5,375,3
E00575,21,378,3
E00575,1,380,2
E00575,4,433,3
E00575,2,442,2
E00575,36,446,3
E00575,5,447,3
E00575,1,474,2
E00575,3,490,3
E00575,4,535,3
E00575,1,710,3
E00575,3,713,3
E00575,3,753,3
E00576,,0,
E00578,7,190,4
E00578,10,192,4
E00578,12,192,4
E00578,12,193,3
E00578,2,269,2
E00578,2,352,3
E00578,1,353,2
E00578,3,361,3
E00578,3,368,4
E00578,8,387,4
E00578,3,408,4
E00578,5,412,4
E00578,5,442,3
E00628,,0,
E00859,,0,
E00861,,0,
E00864,5,2,4
E00864,5,3,4
E00864,3,4,3
E00864,3,6,3
E00864,2,9,2
E00864,2,10,2
E00864,2,13,3
E00864,3,16,4
E00864,16,30,3
E00864,3,36,4
E00864,1,37,1
E00864,1,38,1
E00864,12,47,3
E00864,20,50,3
E00864,3,143,3
E00864,3,169,2
E00864,2,263,2
E00864,3,268,4
E00864,3,269,3
E00864,1,297,1
E00864,15,421,4
E00864,15,442,4
E00864,2,483,3
E00864,2,529,4
E00864,3,535,3
E00865,1,15,3
E00865,11,17,3
E00865,6,18,3
E00865,2,23,3
E00865,6,26,3
E00865,4,28,3
E00865,6,29,3
E00865,1.5,30,3
E00865,0.3,37,2
E00865,14,47,3
E00865,1,97,3
E00865,2,130,3
E00865,0.5,137,2
E00865,1,139,2
E00865,1.5,143,3
E00865,6,146,3
E00865,11,151,3
E00865,6,154,3
E00865,6,156,3
E00865,0.5,165,1
E00865,0.5,180,3
E00865,0.5,181,2
E00865,3,183,3
E00865,2,184,3
E00865,6,189,3
E00865,15,192,3
E00865,15,193,3
E00865,15,196,3
E00865,15,235,3
E00865,6,245,3
E00865,7,254,3
E00865,3,256,2
E00865,2,271,2
E00865,1.5,352,3
E00865,0,358,1
E00865,1,371,2
E00865,13,378,3
E00865,5,379,3
E00865,1,380,2
E00865,2,382,3
E00865,5,383,2
E00865,5,385,3
E00865,13,388,3
E00865,13,389,3
E00865,1,391,2
E00865,5,406,2
E00865,2,413,2
E00865,13,420,3
E00865,6,423,3
E00865,5,427,3
E00865,5,432,3
E00865,5,433,3
E00865,4,442,3
E00865,15,446,3
E00865,5,447,3
E00865,4,483,2
E00865,4,471,2
E00865,4,475,2
E00865,1.5,495,2
E00865,1.5,497,2
E00865,6,532,3
E00865,3,535,3
E00865,6,538,3
E00865,7,572,3
E00865,5,581,2
E00865,15,586,3
E00868,,0,
E00869,,0,
E00873,8,192,3
E00873,8,193,3
E00873,2,197,3
E00873,8,376,2
E00873,5,378,2
E00873,8,422,3
E00873,12,448,3
E00873,6,572,3
E00873,3,579,2
E00873,4,581,3
E00873,3,583,3
E00873,10,584,3
E00873,3,585,2
E00873,10,586,3
E00873,1,611,2
E01027,,0,
E01080,,0,
E01159,,0,
E01164,,0,
E01171,,0,
E01172,,0,
E01174,,0,
E01177,,0,
E01184,,0,
E01193,,0,
E01194,1,13,3
E01194,1,14,3
E01194,8,15,5
E01194,4,18,4
E01194,4,26,4
E01194,5,28,4
E01194,3,29,3
E01194,9,30,3
E01194,1,37,3
E01194,1,38,2
E01194,2,45,2
E01194,14,47,4
E01194,6,50,3
E01194,2,56,3
E01194,10,124,4
E01194,3,127,3
E01194,2,130,3
E01194,1,134,3
E01194,3,142,4
E01194,4,145,4
E01194,7,146,4
E01194,4,156,3
E01194,2,158,3
E01194,2,159,3
